"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217428_s_at",4.12219920177384,10.2085226950355,6.47609798789651,1.50793981589166e-09,7.43467339827223e-09,10.9712611996648
"226518_at",-1.16660937915743,7.81864184397163,-6.47550898345829,1.5124647069173e-09,7.45575217652484e-09,10.9683236580882
"239017_at",-2.0280154323725,3.77961765957447,-6.47522788039901,1.51462892841283e-09,7.4651889091695e-09,10.9669217632474
"224319_s_at",1.02598800443459,6.86700872340425,6.47444666569458,1.52065955669583e-09,7.49367583919077e-09,10.9630259221236
"225176_at",-1.15823239467849,10.3199185815603,-6.47435979478948,1.52133162072188e-09,7.49477441774393e-09,10.9625927209583
"201751_at",1.03872815964523,9.00646645390071,6.47424021513524,1.52225720975279e-09,7.49783835563809e-09,10.9619964153931
"212386_at",-1.63974301552106,11.5646172340426,-6.47384495759781,1.52532059219336e-09,7.51168843563999e-09,10.9600254341073
"210573_s_at",1.57947904656319,6.25736879432624,6.47332031564729,1.5293961292811e-09,7.5305176479338e-09,10.9574093671115
"220368_s_at",1.32521631929047,7.3053095035461,6.47282661076286,1.53324113528745e-09,7.54820574067929e-09,10.9549476677599
"227478_at",-2.84734538802661,6.90683184397163,-6.47266413629288,1.53450857820858e-09,7.55320065197313e-09,10.9541375634395
"222432_s_at",1.74236536585366,9.46913787234043,6.47257629379706,1.5351942562231e-09,7.55533080990985e-09,10.9536995817078
"202717_s_at",1.36352793791575,9.38634475177305,6.47063698780425,1.55040913588475e-09,7.62895274522896e-09,10.9440310327212
"214720_x_at",2.08391654101996,6.01760468085106,6.47057759429673,1.55087744574408e-09,7.630000318958e-09,10.9437349465875
"219806_s_at",2.19119572062084,8.5970934751773,6.47039119846751,1.55234805686055e-09,7.63597785321839e-09,10.942805743008
"227730_at",-1.659864345898,4.64431361702128,-6.46955872867729,1.55893279466699e-09,7.66710559352768e-09,10.9386559648987
"205408_at",1.556082172949,7.05672127659574,6.46898987132168,1.56344820414038e-09,7.68804744070544e-09,10.9358204325261
"221073_s_at",-1.2969055654102,6.33837382978723,-6.46862144315446,1.56637954105981e-09,7.70119421166551e-09,10.933984032778
"221185_s_at",3.85347889135255,5.89308631205674,6.46708630552115,1.57865198615866e-09,7.75897841107561e-09,10.9263328686057
"232712_at",-1.86506412416851,3.36641879432624,-6.46553741057485,1.59113038583572e-09,7.81902253924504e-09,10.9186141228016
"223079_s_at",2.44363565410199,7.15454014184397,6.46510055622014,1.59466735604785e-09,7.83511479066074e-09,10.9164372866466
"218802_at",1.6809123059867,8.39255936170213,6.46445049777086,1.59994486277537e-09,7.85845986282286e-09,10.913198204728
"231867_at",-2.67461084257206,3.91434808510638,-6.46386163323695,1.60474041345791e-09,7.88071845655566e-09,10.9102641876614
"219283_at",1.21950485587583,9.13026794326241,6.46175349220396,1.62202488200386e-09,7.96298262943327e-09,10.899761550469
"51158_at",-1.94415368070953,5.49608546099291,-6.4596889023246,1.63912995369826e-09,8.04167007830975e-09,10.8894776619677
"209935_at",1.50519822616408,6.40220021276596,6.45881848753161,1.64639444189056e-09,8.0746578825475e-09,10.8851425836611
"37462_i_at",-1.88713866962306,5.27296595744681,-6.45778520811316,1.65505937166591e-09,8.1158221618148e-09,10.8799967689276
"208960_s_at",2.25314374722838,9.67213524822695,6.45562894839182,1.67328636409893e-09,8.20385418590633e-09,10.869259844039
"230341_x_at",-1.00292853658536,5.77911858156028,-6.45540264438615,1.67521075026474e-09,8.21194137555932e-09,10.8681330926602
"201189_s_at",1.34988248337029,8.45687560283688,6.45367681083556,1.68995832269334e-09,8.28151656394655e-09,10.8595409886376
"241692_at",1.7057854767184,7.02473858156028,6.45354141697272,1.69112068288928e-09,8.28585339674453e-09,10.8588669791786
"233555_s_at",2.61610587583148,7.48363241134752,6.45269228747495,1.69842845838532e-09,8.32029408615031e-09,10.8546400676452
"65472_at",-1.15776658536585,5.56269014184397,-6.45223392535165,1.70238612902838e-09,8.33831461427525e-09,10.8523584948317
"225194_at",1.009817827051,8.90920588652482,6.45204402266817,1.70402847977773e-09,8.344990619082e-09,10.8514132485024
"1568249_at",-1.20158749445676,4.75138113475177,-6.45094236634622,1.71358685192395e-09,8.38904949648054e-09,10.8459300156637
"200658_s_at",2.04266394678492,9.97241638297872,6.45063581517619,1.71625597950236e-09,8.40073977972702e-09,10.8444043194056
"205114_s_at",2.77568046563193,7.28384815602837,6.45039262406847,1.71837634594419e-09,8.40974059344539e-09,10.8431939920334
"226452_at",1.862123481153,8.97447134751773,6.44992389370892,1.72247045443579e-09,8.4283963776184e-09,10.8408612571947
"224950_at",2.04946849223947,7.77412836879433,6.44935280245782,1.72747161446042e-09,8.45148371090337e-09,10.8380192249903
"220892_s_at",3.40618006651885,4.90301319148936,6.4463479209439,1.75402247009067e-09,8.57997597003741e-09,10.8230676776038
"206770_s_at",1.72291521064302,9.76504893617021,6.44579520624233,1.75894977952363e-09,8.60266973865575e-09,10.8203179137023
"228967_at",-1.80637288248337,5.94064638297872,-6.44568733769851,1.75991298836555e-09,8.6059716322547e-09,10.8197812808668
"218926_at",1.09985062084257,7.23049468085106,6.44541954805854,1.76230645374187e-09,8.61626525247642e-09,10.818449080974
"201679_at",1.39013068736142,5.05297085106383,6.44321009227664,1.78217697480192e-09,8.71199030735684e-09,10.8074586162469
"214053_at",-4.76908179600887,4.47624092198582,-6.44292317816604,1.78477344065069e-09,8.72325539799705e-09,10.8060315721066
"214823_at",-1.91924545454545,4.08144035460993,-6.44279223144113,1.78595969748278e-09,8.72762539553463e-09,10.8053802848744
"219386_s_at",3.47447523281597,6.89211326241135,6.44137329762084,1.7988638286973e-09,8.78924749013323e-09,10.7983234174292
"43544_at",-1.57025762749445,7.6033395035461,-6.44000714808544,1.81137466700824e-09,8.84892811570517e-09,10.7915298555074
"228234_at",1.72303252771619,7.28019361702128,6.43946475733544,1.81636546703731e-09,8.87185833826123e-09,10.7888328803885
"215255_at",-1.14754758314856,3.46196744680851,-6.43921964697794,1.81862528627563e-09,8.88144403742224e-09,10.7876141376685
"223151_at",1.51747394678492,9.66393156028369,6.43734481220554,1.83600233653528e-09,8.9648410917487e-09,10.7782928721562
"210959_s_at",2.87139935698448,4.43946815602837,6.4341303709474,1.86617690255382e-09,9.10622388271645e-09,10.7623147805424
"202813_at",1.42748381374723,9.35334971631206,6.43120356622919,1.89407581508047e-09,9.24085037137004e-09,10.7477701909229
"220607_x_at",1.14622135254989,9.61341482269504,6.43101699141571,1.89586814457752e-09,9.24808443549382e-09,10.7468431389635
"213446_s_at",2.45098390243902,7.64936092198582,6.42995586451721,1.90609365752438e-09,9.29644666632257e-09,10.7415708929898
"219197_s_at",-4.43814470066519,8.13078716312057,-6.42936167883876,1.91184320680297e-09,9.32296639190748e-09,10.7386188656792
"231906_at",-2.67124616407982,3.58760255319149,-6.42809579337733,1.92414936682016e-09,9.3814450848733e-09,10.7323301970175
"203561_at",2.24034399113082,8.04397574468085,6.42735057435921,1.93143036793059e-09,9.41540786246582e-09,10.7286284087291
"228445_at",-1.67583425720621,5.64807269503546,-6.42581131946447,1.94655532092915e-09,9.48663785667636e-09,10.7209830734209
"222602_at",1.09928924611973,9.27924730496454,6.42579895680802,1.94667726915362e-09,9.48663785667636e-09,10.7209216732619
"209273_s_at",1.18889596452328,8.96795191489362,6.42573232399854,1.94733468080913e-09,9.48829373997896e-09,10.7205907369834
"242804_at",-1.38730902439025,5.59302056737589,-6.4252155687555,1.95244051111018e-09,9.51006936057304e-09,10.7180243006048
"1553015_a_at",2.06023361419069,5.5007270212766,6.42482062454166,1.95635166563799e-09,9.52601357907152e-09,10.7160629071027
"200661_at",1.12690709534369,10.0743358156028,6.4247181136322,1.95736809732386e-09,9.52940957812186e-09,10.715553822472
"227247_at",1.54958793791574,6.51618822695036,6.42455702631039,1.95896638540179e-09,9.5356367657011e-09,10.7147538474077
"223396_at",1.05926796008869,9.30550659574468,6.42283721936035,1.97611039387737e-09,9.61282295982716e-09,10.7062137965653
"232375_at",2.78675059866963,8.36494666666667,6.42272418263711,1.97724236772523e-09,9.61676347298208e-09,10.7056525329983
"202973_x_at",-2.01237629711752,8.73092319148936,-6.42209959147971,1.98350867719516e-09,9.64410070212418e-09,10.702551333874
"212463_at",-1.74847966740576,10.0152503546099,-6.42170419119859,1.98748569653911e-09,9.66067142764424e-09,10.7005881898418
"204654_s_at",2.22330248337029,7.4728819858156,6.42169645647494,1.98756357226598e-09,9.66067142764424e-09,10.7005497879493
"204036_at",-2.74198487804878,7.12079645390071,-6.42141460135862,1.99040343226637e-09,9.67290088369825e-09,10.699150431164
"1557452_at",-1.31937068736142,4.74140042553192,-6.42121396731473,1.9924273749236e-09,9.68116183654727e-09,10.6981543416994
"209068_at",-1.44018427937916,7.57787503546099,-6.41983702313262,2.00637240137443e-09,9.74733497255787e-09,10.691318669533
"201003_x_at",1.11242084257206,9.12603,6.41836113835468,2.02142616439906e-09,9.81887216408016e-09,10.6839926986036
"218220_at",-1.23343813747228,6.19479978723404,-6.41513499887336,2.05472052475055e-09,9.97897353859098e-09,10.6679820156766
"209765_at",2.475505654102,5.15854191489362,6.41448412288458,2.06150284946107e-09,1.00091105150742e-08,10.6647523765942
"204682_at",-1.99126733924612,8.87041404255319,-6.41447519922858,2.06159598966464e-09,1.00091105150742e-08,10.664708098749
"202708_s_at",3.32775259423503,7.9035080141844,6.41268557068387,2.08035912787471e-09,1.0096924163607e-08,10.6558289035041
"213652_at",-1.75931711751663,3.6573224822695,-6.41190577557956,2.08858729099862e-09,1.01352124990256e-08,10.6519603899362
"205559_s_at",-2.80035159645233,4.35358439716312,-6.41170875224907,2.09067128733279e-09,1.01436776622531e-08,10.6509830101136
"221058_s_at",1.07825055432373,8.96663567375887,6.41043086647251,2.10423779816476e-09,1.02078427646275e-08,10.6446441567705
"238010_at",1.50374044345898,4.63022283687943,6.40992035138149,2.10968181378039e-09,1.02325904892128e-08,10.6421119774935
"225880_at",1.20440822616408,9.22486219858156,6.40977730186573,2.11120974659724e-09,1.02383390844317e-08,10.6414024646398
"202790_at",2.44799689578714,7.71005411347518,6.40891461238944,2.12044738411499e-09,1.02814680580534e-08,10.6371237835107
"204418_x_at",-2.71024993348116,7.26199304964539,-6.40882275861823,2.12143329094535e-09,1.02845791464477e-08,10.6366682347224
"234351_x_at",2.80373924611973,8.51237716312057,6.40717671949221,2.13917765667956e-09,1.03689200288802e-08,10.6285053031521
"215271_at",-2.53024503325942,3.77623056737589,-6.40700930846904,2.14099051991396e-09,1.03760236536973e-08,10.6276751528033
"218673_s_at",1.16512472283814,5.81614177304965,6.40682889668346,2.14294585938052e-09,1.0383815353978e-08,10.6267805480099
"221522_at",1.25453680709535,9.74832737588653,6.40487686817934,2.16421509090106e-09,1.04851763559013e-08,10.6171019311762
"207480_s_at",-2.97239521064301,6.87396907801418,-6.40451842242778,2.1681432269311e-09,1.05025040729873e-08,10.6153248465051
"228437_at",1.42477767184036,6.25888659574468,6.4030524701417,2.18428149578657e-09,1.05789625686823e-08,10.6080575818245
"241682_at",1.86287986696231,4.53300113475177,6.39918629543892,2.22741256247528e-09,1.07826114857922e-08,10.5888958603513
"227125_at",1.43589904656319,6.94386489361702,6.39665958053691,2.25605252886436e-09,1.09194843154188e-08,10.576376228255
"1568618_a_at",1.45244294900222,10.0747156028369,6.39548204327564,2.26952330139259e-09,1.09829045168477e-08,10.5705425602608
"219650_at",1.39553760532151,3.61168510638298,6.39496551111372,2.27545727435276e-09,1.10083120937615e-08,10.5679837788992
"229004_at",-4.036655654102,4.51432765957447,-6.39496087814895,2.27551056736777e-09,1.10083120937615e-08,10.5679608287668
"223256_at",1.71907299334811,7.29362921985816,6.3945743906472,2.27996066443288e-09,1.10280545545019e-08,10.5660463328807
"1557738_at",1.84133472283814,6.44316971631206,6.39363985760508,2.29075650690378e-09,1.10784797038589e-08,10.5614173105842
"203963_at",-3.89488039911308,8.55689014184397,-6.39323333795565,2.29546836499553e-09,1.10994701307076e-08,10.5594038116361
"235279_at",-1.69585973392461,5.62679588652482,-6.39272988277423,2.30131700314745e-09,1.11259496415316e-08,10.5569102857338
"228418_at",1.8131744789357,7.42455262411347,6.3920748807059,2.30894812449016e-09,1.11592310828174e-08,10.5536663342182
"205585_at",1.84721796008869,5.97218085106383,6.39196870037709,2.31018752584699e-09,1.11634150694965e-08,10.5531404844401
"203148_s_at",1.85002760532151,9.38901929078014,6.39139683382389,2.31687397106021e-09,1.11939149502639e-08,10.5503084416908
"214404_x_at",-2.36311006651885,7.1343395035461,-6.39080646213049,2.32379677046917e-09,1.12255467212525e-08,10.5473849008273
"232784_at",-1.17411292682927,6.94501553191489,-6.38917597272215,2.3430221243979e-09,1.13165885080256e-08,10.5393114241823
"213562_s_at",2.94815135254989,5.60204957446808,6.38771615143962,2.36036790315525e-09,1.13985241466144e-08,10.5320839727472
"218439_s_at",2.01787485587583,7.8649070212766,6.38761682539225,2.36155269012493e-09,1.14024023779056e-08,10.5315922505489
"204122_at",1.99983866962306,10.1307492198582,6.38749800868658,2.3629707357946e-09,1.14074054283116e-08,10.5310040436231
"1555562_a_at",1.3275266962306,5.08263156028369,6.38740486027184,2.36408302339648e-09,1.14109310321414e-08,10.5305429127763
"218350_s_at",1.65455682926829,9.09434730496454,6.38735288710976,2.36470386025691e-09,1.14120837508004e-08,10.5302856214398
"227056_at",-1.32072716186253,6.53711482269504,-6.38647727368698,2.37518751839273e-09,1.14608264798815e-08,10.5259510988104
"215739_s_at",1.49506361419069,4.46137829787234,6.38632241760521,2.37704635489463e-09,1.14679434366549e-08,10.5251845530845
"229333_at",1.42023554323725,7.72790609929078,6.38552468608907,2.38664474968133e-09,1.15105325487941e-08,10.5212359005138
"221895_at",1.37262241685144,7.62838312056738,6.38517131300881,2.39090875830527e-09,1.15292360511466e-08,10.5194868420299
"229705_at",-1.59539082039911,3.89147524822695,-6.38498675701123,2.39313870035847e-09,1.15381265971286e-08,10.5185733829961
"203623_at",1.78076946784922,5.83135028368794,6.38424222936064,2.4021554423813e-09,1.15797304389635e-08,10.5148884928662
"225917_at",-1.04059576496674,9.73563929078014,-6.38321557507807,2.414643806784e-09,1.16361759058007e-08,10.5098076573291
"202322_s_at",1.14624968957871,9.58421347517731,6.38257922507613,2.42241651709732e-09,1.16698675399529e-08,10.506658631952
"1557100_s_at",2.15585855875831,7.10375879432624,6.3815032464986,2.43561514795567e-09,1.17315593864688e-08,10.5013344607985
"207877_s_at",1.66569223946785,7.6823170212766,6.38098233473855,2.44203038613528e-09,1.17602429975208e-08,10.4987570541235
"227623_at",-2.10795580931264,6.56828907801418,-6.38068915030957,2.44564838285778e-09,1.17741908366012e-08,10.4973064644005
"229073_at",-1.09100997782705,3.14435546099291,-6.37941746568701,2.46140258365333e-09,1.18481275187683e-08,10.4910149658888
"227653_at",1.41845312638581,6.92360141843972,6.37673262682259,2.49499239325493e-09,1.20040115580133e-08,10.4777343106332
"219437_s_at",1.5821633037694,7.25216503546099,6.37524762523269,2.51376451535495e-09,1.20923812185505e-08,10.4703900042563
"226702_at",3.29005485587583,10.4352737588652,6.37506441662966,2.51609009471811e-09,1.21016196102905e-08,10.4694839822531
"213391_at",1.56360370288248,8.69083943262411,6.37366136373541,2.53397025739027e-09,1.21856557467836e-08,10.4625459318262
"238805_at",-2.77543186252772,6.60211914893617,-6.37323002091975,2.5394922779934e-09,1.2210245102285e-08,10.4604131232218
"223177_at",1.82548385809313,8.40118872340426,6.37232660057316,2.5510962145663e-09,1.22620912659274e-08,10.4559463452294
"205802_at",-1.75149924611973,5.18115602836879,-6.37226782894216,2.55185290925775e-09,1.22637551412897e-08,10.4556557728351
"1560199_x_at",-1.04107682926829,7.65961460992908,-6.37223341446796,2.55229610399034e-09,1.22639120981991e-08,10.4554856251619
"218149_s_at",-2.03123662971175,9.0032719858156,-6.37166592745445,2.55961522128531e-09,1.22971028474519e-08,10.4526800002494
"227786_at",1.50646053215078,7.59141106382979,6.37022593520093,2.57828025466783e-09,1.23847830917659e-08,10.4455613690559
"234982_at",1.16248705099778,8.70772829787234,6.36923504667525,2.59120179809487e-09,1.24448506936476e-08,10.4406634015488
"205381_at",-3.60363696230599,6.27849531914894,-6.36904573586523,2.59367772156248e-09,1.24527377975307e-08,10.4397276844958
"208699_x_at",1.65787583148559,9.09166382978723,6.36893966063695,2.59506605657242e-09,1.24574013029066e-08,10.439203387214
"208880_s_at",-1.2268667405765,8.65373170212766,-6.3673806656303,2.61555508762281e-09,1.25537398991896e-08,10.4314983037348
"230212_at",-1.77454507760532,2.8268634751773,-6.36730390597813,2.61656800082717e-09,1.25565840785077e-08,10.4311189580447
"227728_at",-1.43637372505543,8.52489921985816,-6.3670848504339,2.61946076096774e-09,1.25684470466414e-08,10.4300364007405
